date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-01-22,-0.2102287693612983,-0.7172750158804968,0.23747617121751466,38676704412
2025-01-23,-0.9680217367817726,-1.4798038799524156,-0.49416584133833186,38676704412
2025-01-24,-0.20803772313976363,-0.6981779839340325,0.25283780867206845,38676704412
2025-01-25,-0.2069422239766899,-0.7127842942586505,0.27179027553362584,38676704412
2025-01-26,-0.20584741343437837,-0.641877150314729,0.3134544440659471,38676704412
2025-01-27,1.1830441440145023,0.6906975126294473,1.6545591295907998,38676704412
2025-01-28,-0.20365566321476333,-0.6955349354081947,0.27651233357578653,38676704412
2025-01-29,-0.20255728357530353,-0.6701811851576357,0.24094910953147522,38676704412
2025-01-30,-0.9603502509924935,-1.4691779672369063,-0.46672786306924097,38676704412
2025-01-31,-0.20036623735264658,-0.6352846536462197,0.2911182093187992,38676704412
2025-02-01,-0.1992707381875094,-0.6768742022639813,0.28985804809513255,38676704412
2025-02-02,-0.19817592764332728,-0.6536440965888077,0.2757566984494777,38676704412
2025-02-03,1.1907156298033568,0.7026951027239916,1.660564503621447,38676704412
2025-02-04,-0.1959841774231406,-0.6759610031453772,0.32836460074798485,38676704412
2025-02-05,-0.19488579778385742,-0.6745670562241847,0.2800529170717566,38676704412
2025-02-06,-0.9526787652032145,-1.4211247683479165,-0.4629159999109857,38676704412
2025-02-07,-0.19269475156150734,-0.6755485967521214,0.24632342710681643,38676704412
2025-02-08,-0.19159925240181785,-0.6571056499504875,0.28128915623178774,38676704412
2025-02-09,-0.19050444185785564,-0.6999582341269639,0.2700687169937442,38676704412
2025-02-10,1.1983871155922114,0.7181005862335835,1.6837573088317712,38676704412
2024-11-12,1.0093601824861023,1.009360182431918,1.0093601825386629,38676726059
2024-11-13,1.0187312308663365,1.0187312308136742,1.018731230916244,38676726059
2024-11-14,1.0281022792465704,1.0281022791936592,1.0281022792981171,38676726059
2024-11-15,1.0374733276268047,1.037473327567158,1.0374733276822128,38676726059
2024-11-16,1.046844376007039,1.0468443759520438,1.046844376065112,38676726059
2024-11-17,1.0562154243872728,1.0562154243328183,1.0562154244431572,38676726059
2024-11-18,1.065586472767507,1.065586472707009,1.0655864728206155,38676726059
2024-11-19,1.074957521147741,1.0749575210902103,1.0749575212058515,38676726059
2024-11-20,1.0843285695279752,1.0843285694689235,1.0843285695854654,38676726059
2024-11-21,1.093699617908209,1.0936996178500429,1.0936996179658045,38676726059
2024-11-22,1.1030706662884433,1.1030706662240524,1.10307066635105,38676726059
2024-11-23,1.1124417146686776,1.1124417146055157,1.1124417147309296,38676726059
2024-11-24,1.1218127630489114,1.1218127629865107,1.1218127631061787,38676726059
2024-11-25,1.1311838114291457,1.1311838113672503,1.1311838114963653,38676726059
2024-11-26,1.1405548598093795,1.1405548597464612,1.1405548598820447,38676726059
2024-11-27,1.1499259081896138,1.149925908125147,1.1499259082608337,38676726059
2024-11-28,1.159296956569848,1.1592969565027016,1.1592969566426687,38676726059
2024-11-29,1.1686680049500824,1.1686680048832756,1.168668005028436,38676726059
2024-11-30,1.1780390533303162,1.178039053260822,1.1780390534055074,38676726059
2024-12-01,1.1874101017105505,1.187410101637414,1.187410101785785,38676726059
2024-12-02,1.1967811500907843,1.1967811500147354,1.1967811501673344,38676726059
2024-12-03,1.2061521984710186,1.2061521983904564,1.2061521985531847,38676726059
2024-12-04,1.2155232468512525,1.2155232467690067,1.2155232469343353,38676726059
2024-12-05,1.2248942952314867,1.2248942951476904,1.224894295335108,38676726059
2024-12-06,1.2342653436117206,1.2342653435346618,1.2342653437245668,38676726059
2024-12-07,1.2436363919919549,1.2436363919067668,1.2436363920975055,38676726059
2024-12-08,1.2530074403721891,1.2530074402736857,1.2530074404952924,38676726059
2024-12-09,1.262378488752423,1.2623784886416518,1.2623784889289547,38676726059
2025-10-03,1.8172058677711826,0.49409748954114197,3.330881333278572,38676919811
2025-10-04,1.8181528380874996,0.2898705312744031,3.3099893626547994,38676919811
2025-10-05,1.8190998084038157,0.33633312887743017,3.2808609756345346,38676919811
2025-10-06,1.8200467787201327,0.3497925323441148,3.281696480357102,38676919811
2025-10-07,1.8209937490364492,0.3644104460360568,3.2199433686432615,38676919811
2025-10-08,1.8219407193527657,0.40695384871768137,3.2511053748730334,38676919811
2025-10-09,1.8228876896690827,0.2523385730516102,3.3296841728557784,38676919811
2025-10-10,1.8238346599853996,0.38597523871145545,3.3510877578641907,38676919811
2025-10-11,1.8247816303017161,0.4240917506533128,3.243250526088075,38676919811
2025-10-12,1.8257286006180327,0.5227275521962726,3.3925178608645403,38676919811
2025-10-13,1.8266755709343496,0.3395116772067802,3.36217704434068,38676919811
2025-10-14,1.8276225412506661,0.3018009790512212,3.218735773318816,38676919811
2025-10-15,1.828569511566983,0.4144018152522879,3.2459080171027104,38676919811
2025-10-16,1.8295164818832996,0.39555950531962114,3.3309842917226593,38676919811
2025-10-17,1.8304634521996161,0.19465294768819758,3.321577040786708,38676919811
2025-10-18,1.8314104225159327,0.40547903288768017,3.3406712723123184,38676919811
2025-10-19,1.8323573928322496,0.28060371016921937,3.3484080104069447,38676919811
2025-10-20,1.8333043631485662,0.3839387730970643,3.2728915108824967,38676919811
2025-10-21,1.8342513334648831,0.42608234031794207,3.317776550270028,38676919811
2025-10-22,1.8351983037811996,0.4314048373199472,3.318997841559072,38676919811
2025-10-23,1.8361452740975166,0.3370196541620622,3.2736587124051413,38676919811
2025-10-24,1.8370922444138336,0.303908339617087,3.266792504624844,38676919811
2025-10-25,1.8380392147301496,0.3371254180805347,3.241944398087198,38676919811
2025-10-26,1.8389861850464666,0.4086326821638778,3.300656841016583,38676919811
2025-10-27,1.8399331553627831,0.43291053692150067,3.4234346851362134,38676919811
2025-10-28,1.8408801256790996,0.48310349666515284,3.287543473575048,38676919811
2025-10-29,1.8418270959954166,0.3985555971241207,3.3478289955048006,38676919811
2025-10-30,1.8427740663117336,0.32396799413278327,3.2753392395258283,38676919811
2025-06-02,1.5102262190617846,-0.02279383162473713,3.019233033505378,38676944496
2025-06-03,-3.036231597563605,-4.555707676231966,-1.4289243631675381,38676944496
2025-06-04,1.3392128784703523,-0.181123095734754,2.944567902692834,38676944496
2025-06-05,1.5778893732585253,0.011440987940123801,3.0083813087087625,38676944496
2025-06-06,-3.045133625646062,-4.614685972708732,-1.4808227613824505,38676944496
2025-06-07,-3.0480938123236156,-4.667314824371133,-1.5459445714982942,38676944496
2025-06-08,-0.1407615224609284,-1.7300106128499995,1.3267458010122999,38676944496
2025-06-09,1.4894486845954655,-0.06792447534320578,2.9677739443369404,38676944496
2025-06-10,-3.0570091320295476,-4.725702861495981,-1.3244731652341633,38676944496
2025-06-11,1.318435344008345,-0.25488399130998274,2.924784497131507,38676944496
2025-06-12,1.5571118387873786,-0.0005175298363863804,3.0840284620635123,38676944496
2025-06-13,-3.0659111601147635,-4.697505718826908,-1.5538853373649326,38676944496
2025-06-14,-3.068871346777295,-4.623599361311941,-1.4481347195988377,38676944496
2025-06-15,-0.16153905693617143,-1.6698766577108366,1.3797960378057863,38676944496
2025-06-16,1.468671150143103,-0.016740541069515728,2.9813276493824206,38676944496
2025-06-17,-3.07778666649549,-4.585385087763964,-1.6366382466054499,38676944496
2025-06-18,1.2976578095519913,-0.2556773387776737,2.9619295648201462,38676944496
2025-06-19,1.5363343043234914,-0.05465636964335781,3.0818919953969965,38676944496
2025-06-20,-3.086688694557421,-4.60710687334056,-1.5091056101535611,38676944496
2025-06-21,-3.0896488812432232,-4.59554611755923,-1.4106892228996526,38676944496
2025-06-22,-0.18231659139822956,-1.7093243183304758,1.3077216572999697,38676944496
2025-06-23,1.447893615676783,-0.12302240314385607,2.992182627867251,38676944496
2025-06-24,-3.0985642009585055,-4.684940670111335,-1.5333851619778165,38676944496
2025-06-25,1.276880275084331,-0.2525750301020489,2.8354589604738116,38676944496
2025-06-26,1.515556769870118,0.013241525060359312,3.0448270383453577,38676944496
2025-06-27,-3.10746622903355,-4.66888828419516,-1.6532475441535215,38676944496
2025-06-28,-3.110426415709152,-4.620603653780058,-1.590616991274398,38676944496
2025-06-29,-0.20309412585667908,-1.7533832088275796,1.2594109895686636,38676944496
2025-06-02,1.4188597834908627,0.6299365979386168,2.1315634870722464,38677029055
2025-06-03,0.06079295424858344,-0.677218067072062,0.7682960274853452,38677029055
2025-06-04,1.7461118962646236,0.9837465887705887,2.5251236066923304,38677029055
2025-06-05,0.06356828625259214,-0.6165476876737691,0.7541652740673096,38677029055
2025-06-06,0.06495464052183642,-0.6944112560048697,0.8109802976046564,38677029055
2025-06-07,0.06633976344846415,-0.688495315250243,0.8158957058540681,38677029055
2025-06-08,2.546174679540469,1.8218845332603568,3.3088398969634865,38677029055
2025-06-09,1.4285655647503086,0.6777829060112007,2.2021745582104155,38677029055
2025-06-10,0.07049873551656805,-0.6787987046402294,0.8118180055478905,38677029055
2025-06-11,1.7558176775302954,1.0050247081745831,2.4758621824757774,38677029055
2025-06-12,0.07327406751659438,-0.6625200185992287,0.8659747914052561,38677029055
